uri,cid,author_did,author_handle,author_display_name,text,created_at,reply_count,repost_count,like_count,indexed_at,langs
at://did:plc:e6fbses2soozqkyskxr7ujus/app.bsky.feed.post/3lv67atmtck22,bafyreicw77ey3t2pfbcfuo3sdxultl3axo3uvwf3kxvd6w63xypbaf4nt4,did:plc:e6fbses2soozqkyskxr7ujus,tgazcarate.bsky.social,Tomas García Azcarate,"La EFSA ha analizado 47 plagas que amenazan al agro en la Unión Europea - A en verde - Medio de información de agricultura

www.aenverde.es/la-efsa-ha-a...",2025-07-30T08:28:02.123Z,0,0,0,2025-07-30T08:28:06.509Z,['es']
at://did:plc:x6rdocngt7rrysy2zfe4bfvm/app.bsky.feed.post/3lv675of7dk2l,bafyreiepo5dzqfigao44tqhw3sxclbpnpy2c3savpjfbdke4hptjztf22y,did:plc:x6rdocngt7rrysy2zfe4bfvm,robswinkels.bsky.social,Rob Swinkels ,"Alsmede lobbyist van de Agro-industrie, wat dan de overstap naar de partij van en voor de Agro-industrie beter verklaard.",2025-07-30T08:26:15.967Z,0,0,0,2025-07-30T08:26:15.906Z,['nl']
at://did:plc:2uy6zotjqd5mfgdrlsco3xm6/app.bsky.feed.post/3lv66sc3t7c2z,bafyreib3h5dvmh7jyfu6wltmd6djkrvqc3smejanyph256rspxbjajapb4,did:plc:2uy6zotjqd5mfgdrlsco3xm6,alberipetersen.bsky.social,Alberi Petersen,"O agro que subsidiamos com nossos impostos no seu estado mais puro!
www.cnnbrasil.com.br/economia/mac...",2025-07-30T08:19:53.978Z,0,1,5,2025-07-30T08:19:58.911Z,['pt']
at://did:plc:xo2qz65twudxqzk6cl5m277s/app.bsky.feed.post/3lv66nzg6dq2a,bafyreihwniwb3mfqfvsgo7uxnpv2zku5amtud3jrkjwj5jst3puawgyiua,did:plc:xo2qz65twudxqzk6cl5m277s,gorekhaa.bsky.social,[G.R.K.]©️😷👽🏴🏳️‍🌈🏳️‍⚧️Ⓐ💣🌏🌀 Your Daily Fix of Subversion,"ses épisodes caniculaires. Elles sont également victimes de l’érosion de la biodiversité, accélérée par les pratiques agro-industrielles encouragées par la loi Duplomb. Entre canicules et épisodes de [2/2]",2025-07-30T08:17:08.829Z,0,0,0,2025-07-30T08:17:31.609Z,['fr']
at://did:plc:hycn5zlofz7gdlx3axgeivan/app.bsky.feed.post/3lv665nlnrs2g,bafyreidjaolfbdi4skvh5txc5hno3bauaeoyemyr2wuskibwh6addezyn4,did:plc:hycn5zlofz7gdlx3axgeivan,cloovis.bsky.social,Cloovis,"Hello, merci pour ta prise de position. Ça serai bien aussi de s’en prendre un peu à Samuel Étienne , qui a fait la promo du lobby agro industriel il y’a quelques mois au salon de l’agriculture (qui a donc participé activement à la possibilité de la loi duplomb). Et lui sera en physique au zevent…",2025-07-30T08:08:21.387Z,0,0,4,2025-07-30T08:08:22.409Z,['fr']
at://did:plc:r3agi2covli6gmmdm2343toh/app.bsky.feed.post/3lv6636sg3s2b,bafyreig4tfobwoaodscivvhu5xyelhuqzpr2i6u3t2biw2jqyw53ryhocy,did:plc:r3agi2covli6gmmdm2343toh,plopuitputh.bsky.social,Fella ötpöt2  🔔🌈🇳🇱🦈,Zolang de invloed v agro-industrie lobbyclubs niet aan banden wordt gelegd zal dit soort perverse uitingen niet minder worden. Het zou me trouwens niks verbazen als die lobbyclubs met Europees subsidiegeld worden gefinancierd.🤔,2025-07-30T08:06:58.771Z,1,0,1,2025-07-30T08:06:59.508Z,['nl']
at://did:plc:ip4hr5lmljzjzwqe7h6jjaij/app.bsky.feed.post/3lv65qdgbcc2h,bafyreib6tf6y7ptzniygckjk6mtgm63zcdxl47np5254qslwnnrudqwuly,did:plc:ip4hr5lmljzjzwqe7h6jjaij,mcnultyrulez.bsky.social,Daniel A. A.,Agro,2025-07-30T08:00:54.518Z,0,0,0,2025-07-30T08:00:55.006Z,['es']
at://did:plc:3uy56pks7i5vkqug4rmwlgvq/app.bsky.feed.post/3lv64eqhtmc2q,bafyreic223zlzr76runjmhdnt7bjotqwl4i22lcggocsqlh3ocgemjldsq,did:plc:3uy56pks7i5vkqug4rmwlgvq,sjochmarris.bsky.social,Bert,ziet hier de extreemrechtse dader Caroline van de BBB die het geld steelt voor Big-Agro industrie ipv zorg en armoede bestrijding,2025-07-30T07:36:31.788Z,0,0,0,2025-07-30T07:36:56.907Z,['en']
at://did:plc:qvrdxwqxxvqfaycvka56zvfp/app.bsky.feed.post/3lv5wx52aq22w,bafyreicl3yj2i6zxbkkzoonu5kh3r2w4myr4cs3fq6jydpifq6h5ccj6pq,did:plc:qvrdxwqxxvqfaycvka56zvfp,teme.bsky.social,ChefTeme 🦻,"Un barrio de Barcelona. ¿Donde está la originalidad? Antes ibas a otra provincia a comprar cosas distintas de las tuyas, ahora eso es impensable. Mejor en el Agro, os lo puedo asegurar.",2025-07-30T05:59:25.789Z,0,0,1,2025-07-30T05:59:25.730Z,['es']
at://did:plc:ge4t65gmjcnqulavviuk5xdg/app.bsky.feed.post/3lv5w5t4z622i,bafyreicqh5ew2f7kjoft7y77madcfmivkjgcc7ooyhd3yreyjvoi2bkdcy,did:plc:ge4t65gmjcnqulavviuk5xdg,24strandjutter.bsky.social,Eric H.,"Kan worden opgeteld bij de miljardensubsidies die agro al krijgt.

Het is maar goed dat de dieren vanuit hun donkere stallen niet om uitleg vragen, want hoe ?? Het is niet uit te leggen.",2025-07-30T05:45:17.265Z,1,0,0,2025-07-30T05:45:18.315Z,['nl']
at://did:plc:4o7447z6ntcrryqmhu7xiqfx/app.bsky.feed.post/3lv5w5ixyrk2e,bafyreic3eavisinykla2aq36ctv7wqggpk36q7r245mlp5fqkakw2coiti,did:plc:4o7447z6ntcrryqmhu7xiqfx,virusdotexe.bsky.social,Virus.exe,"War bei meiner Omi auch. Ich war vor meiner Mutter aus ihrer Erinnerung verschwunden. Sie meinte es nicht böse, daher war ich fein damit. Aber meine Mutter ist jedesmal voll agro geworden & hat sie übel ausgeschimpft, wenn sie nicht wusste wer ich bin. Omi war trotzdem lieber bei mir als bei ihr. 🥹",2025-07-30T05:45:06.614Z,1,0,2,2025-07-30T05:45:07.209Z,['de']
at://did:plc:my6gmsufvtifjysv6bafsei5/app.bsky.feed.post/3lv5viwpbic2f,bafyreicucu23ge4u3zemmq5itxdx5e3cbdbbbtm4haezvoette6ykzkysa,did:plc:my6gmsufvtifjysv6bafsei5,tessajane.bsky.social,Tessa (⧖) - uit Gouda 🌳🍋🍉,"Dit is voor alles en iedereen slecht, behalve voor “Big Agro”.

Wát een zonde van het geld…",2025-07-30T05:33:36.366Z,0,0,1,2025-07-30T05:33:37.008Z,['nl']
at://did:plc:mszy4g3sqgag5zc74tdh574i/app.bsky.feed.post/3lv5sblyyts24,bafyreigz5nf7n6cacrjpe4kc4arktnk3skwbyax7ud4ohi5jyp22wtugdq,did:plc:mszy4g3sqgag5zc74tdh574i,pablobnap.bsky.social,,"Aparentemente, o pessoal de Trump está querendo tirar os produtos do agro da lista da tarifa pra evitar um surto inflacionário na proximidade das midterms...

Sabe o que seria legal? Lula realmente dar um zap.

Se a exceção ocorrer, mete uma tarifa de exportação dos produtos. 

Ou negocia, ou roda!",2025-07-30T04:35:49.043Z,0,0,1,2025-07-30T04:35:50.810Z,['pt']
at://did:plc:ykf26uqnqxlyuepn74c63jhk/app.bsky.feed.post/3lv5roguw322c,bafyreicoxjb3dc5vmieuacxxt3zcidinxp77fjp7rmykk47h6oa2g3tldq,did:plc:ykf26uqnqxlyuepn74c63jhk,slimlinks.bsky.social,,Die zal wel snel een baantje bij de agro lobby krijgen.,2025-07-30T04:25:06.133Z,0,0,0,2025-07-30T04:25:05.807Z,['nl']
at://did:plc:adfjb2csia2txb4jmiptr33g/app.bsky.feed.post/3lv5oxhi5us2w,bafyreiazf3mxw3cf4pvoyzvg7glf4q2lfetqptkwo5utb6mazdgkm2s3va,did:plc:adfjb2csia2txb4jmiptr33g,macchecker.bsky.social,MacChecker,"Votre première phrase est répondue texto par LEL dans son article. Et ce n'est pas parce qu'on a pris une mauvaise décision qu'on ne peut pas y remédier.

Sur les bassines x.com/TerreTerre13...

Pour reste, c'est le même souci : trop de réglementation agro génère de l'importation. Juste milieu.",2025-07-30T03:36:27.528Z,1,0,0,2025-07-30T03:36:28.010Z,['fr']
at://did:plc:mwqopqxdvbg6y3ytd5fjx5bi/app.bsky.feed.post/3lv5n6vyqp22s,bafyreifj3my3pr42d2f5zscqjysvuzv3rdjjhfhky2iv3zgt3673odzvyy,did:plc:mwqopqxdvbg6y3ytd5fjx5bi,tonisilva.bsky.social,Toni,Tô nem aí. Foda-se o agro,2025-07-30T03:04:50.148Z,0,0,0,2025-07-30T03:04:50.611Z,['pt']
at://did:plc:n4rcn73hhd4f7o3vfejxucuj/app.bsky.feed.post/3lv5kru2moc22,bafyreia6icwqkof5gixm522mei5f3gtzoljaqd3rnaitrbh2f3x6dv66zi,did:plc:n4rcn73hhd4f7o3vfejxucuj,helgaalmeida.bsky.social,Helga De Almeida,"Issaqui é pra mandar pro povo do agro e pra bancada do boi. São nesses que vocês votaram, os mesmos que vão os fazer perder bilhões de lucro. Espero que agora entendam o que é entreguismo bolsonarista e que a extrema direita é uma desgraça.",2025-07-30T02:21:44.420Z,0,0,0,2025-07-30T02:21:45.807Z,['pt']
at://did:plc:xmobdvztuvag27dzp4xbtaaj/app.bsky.feed.post/3lv5gy2tslc2i,bafyreibjumhb7zs265kyeaoj3cuuq6dkb546pbfnwme7f6fkyyfexlgk2u,did:plc:xmobdvztuvag27dzp4xbtaaj,thalyta.bsky.social,Cidadã Okinawense,"Meu Deus, como eu odeio o agro kkkkkkkkkkkkkkkkk",2025-07-30T01:13:37.895Z,0,0,0,2025-07-30T01:13:39.808Z,['pt']
at://did:plc:ztz7bmwd5lww76mw7nc5rvf4/app.bsky.feed.post/3lv5gtqpu432k,bafyreihbmqryhf2lourz6bif26mxqrzzanqlwjlw7t6higengfbistx3uq,did:plc:ztz7bmwd5lww76mw7nc5rvf4,estellitalins.bsky.social,,"agro é crime!
MST é agrofloresta",2025-07-30T01:11:13.064Z,0,0,0,2025-07-30T01:11:14.409Z,['pt']
at://did:plc:ga7gbpwpjzkntbx3glxmxw4w/app.bsky.feed.post/3lv5ecs63lk2b,bafyreif2saxz7xl5vfxtwk62aooct5c37nvqlnlwpluvnecjolcah2bixm,did:plc:ga7gbpwpjzkntbx3glxmxw4w,southpatt.bsky.social,southpatt  🇦🇺🍿,"russia - agricultural subsidy situation

Agricultural budgets are being prepared for cutting

The need for state support for the agro-industrial complex will require evidence

(write an essay on why you need the money we have not got so we can reject it)😀",2025-07-30T00:25:56.668Z,0,0,2,2025-07-30T00:26:00.005Z,['en']
at://did:plc:t3vyvbzndritey7tpkwazkxc/app.bsky.feed.post/3lv5drgmqlk25,bafyreibqqit2nqeyoozkm5aagc6fbdunautwaxuyhzrclq7eq654jsxbtm,did:plc:t3vyvbzndritey7tpkwazkxc,pattrodriguez.bsky.social,Patt Rodriguez,"Sim, na prática o que o exportador está dizendo é que compensa mais pra ele o dólar alto e alimentar os outros, e a gente que se foda com a tabelinha: banco central - mercado financeiro - agro exportador, pq dependendo deles a gente de fato come em dólar (mas recebendo em reais)",2025-07-30T00:16:14.142Z,1,1,4,2025-07-30T00:16:14.206Z,['pt']
at://did:plc:bqcalqdf4xis6fxioidi46ro/app.bsky.feed.post/3lv5chjiahk2i,bafyreietdpiogc34mchklxsw3uxckfo7vqudfbns75gj27rukhvwdlbyvm,did:plc:bqcalqdf4xis6fxioidi46ro,mrcaio.behind.stream,Caio,"Só a cena do Theoden se livrando do Grima, mas é o governo (e qualquer um com o mínimo de noção) tendo que falar ""pelo seu agro eu estaria andando de quatro, como um cachorro!""",2025-07-29T23:52:47.855Z,0,0,5,2025-07-29T23:52:49.306Z,['pt']
at://did:plc:bqcalqdf4xis6fxioidi46ro/app.bsky.feed.post/3lv5cauweck2i,bafyreia6kimagj4by3khkhqnbygg7w7vbouoitbpubdwpbzwbu5456rxoy,did:plc:bqcalqdf4xis6fxioidi46ro,mrcaio.behind.stream,Caio,"Que preguiça dessa imprensa assessora do agro

""não mas pera será que não vale a pena ajoelhar e pedir perdão pro trump? tipo, por favorzinho?""",2025-07-29T23:49:04.971Z,1,1,17,2025-07-29T23:49:07.407Z,['pt']
at://did:plc:mrr5l5yigbwdqtzjzffol5is/app.bsky.feed.post/3lv5bzi4ny22y,bafyreids2p52nz2xcokwygeuuswwodomkr2cqzahscnvsoe6iyhtd5ca54,did:plc:mrr5l5yigbwdqtzjzffol5is,sunnydraft.bsky.social,pirigo,por mim o lula não negocia tarifa nenhuma não o agro que segure na pica do bolsonaro até o final,2025-07-29T23:44:56.665Z,0,0,1,2025-07-29T23:44:57.209Z,['pt']
at://did:plc:u4m7fu6flvgkq33l2rilrgyj/app.bsky.feed.post/3lv5bsnunqj2w,bafyreicvtpt7vuria7zmaczsnyevsfy2hivo6sk5zt4ycuofxfuw34u4wm,did:plc:u4m7fu6flvgkq33l2rilrgyj,cnoticiasuy.bsky.social,CNUY,UyPress(29-07-2025 20:40): Profunda crisis estructural del agro argentino https://www.uypress.net/Secciones/Profunda-crisis-estructural-del-agro-argentino-uc145926,2025-07-29T23:41:07.875642+00:00,0,0,0,2025-07-29T23:41:09.207Z,['en']
at://did:plc:mvnfci4bhb7mttdiuzhnrafv/app.bsky.feed.post/3lv5bfyl5bs2o,bafyreihdpfryayjlmgyqs5igovw3mrjdwls2c2imndwz5nyvqnugxzunbe,did:plc:mvnfci4bhb7mttdiuzhnrafv,naosoumessias.bsky.social,🍎,Boa! Aproveita agro!! Eles só plantam essa fruta:,2025-07-29T23:34:02.818Z,0,0,2,2025-07-29T23:34:05.906Z,['pt']
at://did:plc:egwcdj4vb25bebbd2jsuqeqs/app.bsky.feed.post/3lv5bf2p4j22n,bafyreifaq2yftrwcidxcpw2js6sucwpu3jiy2jjpdgyt4jsmjjv7ipar3i,did:plc:egwcdj4vb25bebbd2jsuqeqs,alivinhadas.bsky.social,gregor samsa de calcinha,"sempre bato nessa tecla, e o milho tbm que nós só temos uma variedade comercial pq não é vantajoso pro agro plantar as demais",2025-07-29T23:33:31.492Z,0,0,0,2025-07-29T23:33:34.107Z,['en']
at://did:plc:nvlkk4ct7kvwtdmfyts3ony2/app.bsky.feed.post/3lv5b6rwdqc2r,bafyreifhfmk3pwpjqd3awqjadivcblxdynvpjsge4ryzmeqfhdyplld36e,did:plc:nvlkk4ct7kvwtdmfyts3ony2,eprajaoficial.bsky.social,epraja_oficial,Agora quero ver! o agro ficou sem saída  ou vende mais barato internamente ou perde bastante!,2025-07-29T23:30:00.972Z,0,0,1,2025-07-29T23:30:03.107Z,['pt']
at://did:plc:nvlkk4ct7kvwtdmfyts3ony2/app.bsky.feed.post/3lv5b6rwdqc2r,bafyreifhfmk3pwpjqd3awqjadivcblxdynvpjsge4ryzmeqfhdyplld36e,did:plc:nvlkk4ct7kvwtdmfyts3ony2,eprajaoficial.bsky.social,epraja_oficial,Agora quero ver! o agro ficou sem saída  ou vende mais barato internamente ou perde bastante!,2025-07-29T23:30:00.972Z,0,0,1,2025-07-29T23:30:03.107Z,['pt']
at://did:plc:vcm5kdmj7puineabe2okgofs/app.bsky.feed.post/3lv5a5k2hgs22,bafyreiez5supy37shqeqmpats6w4wbxsuuvrbkoxgsbxpetpnyuubzfow4,did:plc:vcm5kdmj7puineabe2okgofs,odolberto.bsky.social,,O agro não poupa ninguém,2025-07-29T23:11:25.424Z,0,0,1,2025-07-29T23:11:25.908Z,['pt']
at://did:plc:74x2lu643dt7wvxzqbdtj45a/app.bsky.feed.post/3lv573hyaxs2z,bafyreibkznve4kvdjraukfrszonx3wpowwqqwogtnct3h3c4znj67kqu2y,did:plc:74x2lu643dt7wvxzqbdtj45a,stevepitcher.bsky.social,Aquaplanant,"C'est plutôt le Carrefour va entrer en lui. Pour intégrer la logique agro-industrielle, il faut en accueillir les pré-requis de la grande distribution.

Un bon politicien doit se laisser pénétré profondément par le pouvoir de séduction du capitalisme.",2025-07-29T22:52:22.404Z,0,0,0,2025-07-29T22:52:24.408Z,['en']
at://did:plc:y3s4ibvmklubw3kywsulxqtx/app.bsky.feed.post/3lv56mva7ts2j,bafyreia2lmgmb2jir6mivkmlrevlhqntje5q4jps7zai5gq6jttwn6aymu,did:plc:y3s4ibvmklubw3kywsulxqtx,iracema14.bsky.social,DraIracema 🦋🦅🐾♥️✊🇧🇷🇵🇸,"Olhem aí quem é o Político que recebe dinheiro do Agro, ligado ao PCC. Êi Tarcisio!",2025-07-29T22:44:12.963Z,1,4,4,2025-07-29T22:44:18.908Z,['pt']
at://did:plc:t3suxm7ief5dwzoaiof635hc/app.bsky.feed.post/3lv5566t3i22a,bafyreiakjqf3wpy7xxamfks3r2dzg3nzfnybjoq6xskib6kwrbov5xfiae,did:plc:t3suxm7ief5dwzoaiof635hc,plucior.bsky.social,,"@lulaoficialbluesky.bsky.social, meu presidente: para combater essa doença, ""Trumpite aguda"", basta usar os mesmos procedimentos usados na pandemia da Covid-19, extrapolando os tetos de gastos por se tratar de situação EMERGENCIAL..

E conte com o apoio dos empresários, da Industria, do Agro...🤷‍♂️",2025-07-29T22:18:05.976Z,0,0,0,2025-07-29T22:17:27.206Z,['pt']
at://did:plc:qwgw7sjxq5tms2iyxptvsrec/app.bsky.feed.post/3lv54t7je4s25,bafyreidb2xhvfaqytrjnyotedag773mcu4vqrde6cuedjbdvql6leorcae,did:plc:qwgw7sjxq5tms2iyxptvsrec,v1nirr.bsky.social,Vinir ☭,Essa porra tá com 1 MI de visu irmão. O cara tá com um bonezao escrito AGRO. A república agropecuária do brasilquistao segue forte,2025-07-29T22:11:57.546Z,0,0,0,2025-07-29T22:12:06.926Z,['pt']
at://did:plc:tjv3nunek6wkz6bezkqipvsh/app.bsky.feed.post/3lv545jgd722d,bafyreiarxu5utrg4vlkbpnforr7htsiaoz4lkkcmzyfb7tnccgocez27r4,did:plc:tjv3nunek6wkz6bezkqipvsh,verly.bsky.social,Verly,Parece que muitos deles continuam gostando do tarifaço. Será que tem alguém do Agro patrocinando motociata????,2025-07-29T21:59:49.797Z,0,0,1,2025-07-29T21:59:52.012Z,['pt']
at://did:plc:oppguayz6wq4e3lw7cga33c5/app.bsky.feed.post/3lv53nupaw22n,bafyreihk63fodmppnpvoids5zzcdhrkeaysidzijeuo4j4tdltkifk5sim,did:plc:oppguayz6wq4e3lw7cga33c5,sunshinex.bsky.social,A I.A do Luciano Huk tirou minha boca e agora eu quero gritar,"Tarifa = pessoal do agro chorando pq tem que diminuir o preço do mercado interno e ainda vender os produtos bons, não podem nem queimar ou jogar fora kkkkk

🇺🇸🫡",2025-07-29T21:51:04.753Z,1,0,4,2025-07-29T21:51:06.013Z,['en']
at://did:plc:2ruar6rgum65burg5jwthixl/app.bsky.feed.post/3lv52scxknz2d,bafyreidfyyyll6goihsil6ze2fvltde2vlao4goqgsfq52rvu42j2obgyq,did:plc:2ruar6rgum65burg5jwthixl,cnn-brasil.bsky.social,CNN Brasil,"Agro e mineração pagam contas do consumo urbano e disfarçam a nossa queda, diz Mangabeira à CNN",2025-07-29T21:35:40.086Z,0,1,0,2025-07-29T21:35:40.809Z,[]
at://did:plc:kfh3d4utd6hduwvb2z2pr7g3/app.bsky.feed.post/3lv52ldsqpk2r,bafyreianouqfxyw7ltvdzodjsfsseki2hnbmycronf5bfu3c3avlqjfice,did:plc:kfh3d4utd6hduwvb2z2pr7g3,zacharyfoxx.bsky.social,,"Resumo: o agro não produz para alimentar os brasileiros, mas pra encher o bolso dos latifundiários burgueses filhos de uma chocadeira.

Era para ter uma regra: Quer custeio do governo para produção? Pelo menos 50% da produção tem que ser para consumo interno.

Quer vender lá fora? Dê seus pulos.",2025-07-29T21:31:46.190Z,0,0,0,2025-07-29T21:31:47.313Z,['pt']
at://did:plc:kfh3d4utd6hduwvb2z2pr7g3/app.bsky.feed.post/3lv52kntevk2r,bafyreia6ihtthy6jeasyxjls5s7zxd22kpwcppdu36nlsx2sit5yljuqqu,did:plc:kfh3d4utd6hduwvb2z2pr7g3,zacharyfoxx.bsky.social,,"Resumo: o agro não produz para alimentar os brasileiros, mas pra encher o bolso dos latifundiários burgueses filhos de uma chocadeira.

Era para ter uma regra: Quer custeio do governo para produção? Pelo menos 50% da produção tem quer ser para consumo interno.

Quer vender lá fora? Dá seus pulos.",2025-07-29T21:31:23.142Z,0,9,42,2025-07-29T21:31:24.611Z,['pt']
at://did:plc:zkrfevkjoe4o22slgg2qjgwp/app.bsky.feed.post/3lv526g7yyk2x,bafyreicdpillmm42l5sbpbjnqr4uamdrnaolmgaukfn2pcrtjvbdtherza,did:plc:zkrfevkjoe4o22slgg2qjgwp,anabelle92.bsky.social,walkie talkie,Brasil tendo que importar arroz na pandemia pq o dólar tava explodindo e o agro só queria vender pra fora... Never forget.,2025-07-29T21:24:32.514Z,0,0,0,2025-07-29T21:24:32.109Z,['pt']
at://did:plc:7re6oqvinne77tzo5nd4g26r/app.bsky.feed.post/3lv4zofwdfb24,bafyreiannujd6kzaxrnru6iiglvpxiujgpibtvuh53cb25rb5n7co22xrm,did:plc:7re6oqvinne77tzo5nd4g26r,diariolaarena.bsky.social,La Arena,Una referente del agro será la nueva directora del Senasa,2025-07-29T21:15:35Z,0,0,0,2025-07-29T21:15:37.505Z,[]
at://did:plc:ex2mthxhfd542cfzxwdcjwxg/app.bsky.feed.post/3lv4yjy6yck22,bafyreifg5nb6n6dty4waeuudgdo25zlhxudicc7g7ydhxtlu56lz4ymiau,did:plc:ex2mthxhfd542cfzxwdcjwxg,dioxavyer.bsky.social,Dio,"Tarcisio que se foda! Vamos ver como o povo, o agro e os empresários que votaram neste bosta vão reagir com 50% de taxa no rabo.",2025-07-29T20:55:12.971Z,0,0,1,2025-07-29T20:52:12.211Z,['en']
at://did:plc:lge54il4alpb5jzdhhnokq5y/app.bsky.feed.post/3lv4xyne42k2j,bafyreiglxazgwzxjrha5ppcu3dtnb2jfnlyj43myutqmfteas6czpyvhf4,did:plc:lge54il4alpb5jzdhhnokq5y,ojuara87.bsky.social,Ojuara seu fela,"O Agro vai perder, sei lá , uns 20% de seu lucro de milhões. 

A GloboNews, a Folha, o Estadão, e a Direita vão entrar em pânico se o povo brasileiro passar a ter mais dignidade.",2025-07-29T20:45:31.178Z,0,0,0,2025-07-29T20:45:31.008Z,['de']
at://did:plc:fmghroa6dxvxi6llsavi5edv/app.bsky.feed.post/3lv4xuq6oa22g,bafyreigs2slohmhsvacgbme7odkzcn7j63hth7hmxahhuq3jsrzq32kvt4,did:plc:fmghroa6dxvxi6llsavi5edv,narno.com,Narno,Ce n'est pas à moi de répondre : des experts agro/agri font ça très bien 😊,2025-07-29T20:43:19.929Z,1,0,0,2025-07-29T20:43:18.010Z,['fr']
at://did:plc:dx7lmzawxsj7aeob6rqnqwlj/app.bsky.feed.post/3lv4wzlu7ac2n,bafyreibr2lhvh7krqhm5ksqxpj6t4cjo6c4ekdtjcn6r7yn6wordgaumj4,did:plc:dx7lmzawxsj7aeob6rqnqwlj,quelmanal.bsky.social,jaq.alves,esse povo do agro não conhece a máxima que antes pingar que secar?,2025-07-29T20:28:09.420Z,0,0,0,2025-07-29T20:28:10.502Z,['en']
at://did:plc:56hquzq7k6l2isqqkchsmo2y/app.bsky.feed.post/3lv4vktq3422i,bafyreihy6srscddn4cy34ryu4jkfp66pgqq4gmmzbf24xlmk7mfmc7v2ka,did:plc:56hquzq7k6l2isqqkchsmo2y,cacobrasil2.bsky.social,CACO BRASIL 2,"QUANTO CUSTA UM ""SUCO DE LARANJA"" NO BRASIL ??? 
O POVÃO NEM SE ARRISTA A QUERER TOMAR !
www.brasil247.com/agro/setor-d...",2025-07-29T20:02:00.616Z,0,1,0,2025-07-29T20:02:08.000Z,['pt']
at://did:plc:smuh4stdqdw3l7sjf5urqjhy/app.bsky.feed.post/3lv4v4cxo4c2r,bafyreifqy5f3p7fk7kx5ma2ykuetykzyeqyvcl25dktvvd5ljmay3z2pwi,did:plc:smuh4stdqdw3l7sjf5urqjhy,ildetelopes.bsky.social,Ildete Lopes,O AGRO É FDP,2025-07-29T19:53:53.278Z,0,0,3,2025-07-29T19:53:54.102Z,['pt']
at://did:plc:v6aduj7mx77e6py232disakz/app.bsky.feed.post/3lv4uq6xmn22j,bafyreih5tkh2eibi2ewzawin4dcxr25zw3ilz5z7dbdoc2wgjbfosgq4km,did:plc:v6aduj7mx77e6py232disakz,marciotrojan.bsky.social,Joe Camel,Lembrei de quando a PF confiscou boi no pasto usando um helicóptero nos anos 80 pq o agro não queria botar no mercado pra manipular o preço e pressionar ainda mais a inflação,2025-07-29T19:47:06.427Z,0,0,0,2025-07-29T19:47:08.306Z,['pt']
at://did:plc:bfimpzzpl43r6mg2olcqpzl3/app.bsky.feed.post/3lv4u5u6hik25,bafyreictu4fnch6u2eggnodfiqaue22xfdncz66k3hksdufu2gub6wvmbe,did:plc:bfimpzzpl43r6mg2olcqpzl3,sandromucio.com,Sandro Múcio,Lula vai ganhar a eleição por W.O. Eles não têm candidato. E agora perderam os financiadores que eram FIESP e agro. Nossa luta agora ficou somente contra os alienados evangélicos e milicos golpistas. São todos covardes e frouxos.,2025-07-29T19:36:51.138Z,0,0,0,2025-07-29T19:36:52.608Z,['en']
at://did:plc:a6vzuilrruxkbnefoqf7s4qz/app.bsky.feed.post/3lv4tsqed2c2b,bafyreiaf3gbkt3x4k2yenngstzqnlrewukzopfwil6be667siizn6hmzgm,did:plc:a6vzuilrruxkbnefoqf7s4qz,melodramasky.bsky.social,Alice Labubuzinha,comida vegana estraga mto rápido mds certeza que é culpa do lobby do agro,2025-07-29T19:30:38.033Z,0,0,0,2025-07-29T19:30:40.200Z,['pt']
at://did:plc:emupl7w4jp5nngoc5cfjnt3x/app.bsky.feed.post/3lv4tpk5wpc2e,bafyreigc5z54dslzljlswij3izqnarigscnexnsmg3h2t6u4xwmvum3634,did:plc:emupl7w4jp5nngoc5cfjnt3x,xplodninja.bsky.social, ‧͙⁺˚*☾,"(눈‸눈) planta soja... assorgo....
ou mandioca no rabo do Bolsonaro, inúmeras possibilidades pro Agro!",2025-07-29T19:28:50.872Z,0,0,0,2025-07-29T19:28:51.700Z,['pt']
at://did:plc:xkiwv73frxqquzdnyjresjr3/app.bsky.feed.post/3lv4t3iz4mk24,bafyreidrvx52ib4cvfnh4whwea6xlufpv3jcnk43raiofcfbf4c33zn2si,did:plc:xkiwv73frxqquzdnyjresjr3,merien.com,Merien ten Houten,"Anarchie? Is wel heel dramatisch.
Juist die smalle partijen zorgen voor ellende. Zit je met een BBB. Totaal onduidelijk wat die nu echt willen. Geen basis, alleen pro agro industrie.

Dus niet mee te onderhandelen.
Hun kijk op (bijvoorbeeld) Oekraïne?
Welke invloed heeft het op de graanprijs?",2025-07-29T19:17:38.578Z,2,0,0,2025-07-29T19:17:39.006Z,['en']
at://did:plc:37tkhu3kuz33jktp45npl3wa/app.bsky.feed.post/3lv4t36vtvc2k,bafyreibsg4nqahxyczcojkgcf5uorlwnm2ggs5fpsdvlerpbpcewhulcqi,did:plc:37tkhu3kuz33jktp45npl3wa,elvenears.bsky.social,Greta Garbo da Shopee,"Quem sabe com a pressão do agro a liberação sai

(To sonhando alto, eu sei)",2025-07-29T19:17:27.986Z,0,0,2,2025-07-29T19:17:29.509Z,['pt']
